sample_id,F_wind_kN,w_snow_kNm,E_Pa,max_disp_x,min_disp_x,max_disp_y,min_disp_y,max_force_x,max_force_y,max_moment_z,min_moment_z
409,5.551276677323148,1.9359668248314292,200714881883.35333,0.004234197603647,-0.0005985978775369,0.0,-0.022376518364891,8578.9505258159,11918.290072882,17669.323954647,-14921.147226162
410,6.365346147607957,2.532271368686423,190590318694.36987,0.005472393778994,-0.0011253213872149,0.0,-0.030849893019482,11023.045150186,15540.808276164,22923.347899518,-19772.169136169
411,3.245159291120634,1.9075845256026407,198455090664.54645,0.0033605851977766,-0.0013139058127959,0.0,-0.022362801007417,7960.8088688035,11623.477298398,16942.915272303,-15336.370288296
412,2.462270673646522,1.6081900615662954,203143781641.16714,0.0026645610839243,-0.0011683065656372,0.0,-0.01842548765064,6650.8368045292,9784.4405339083,14226.303329377,-13007.333990595
413,3.296007082371283,1.485729124163944,200937099550.87067,0.0028781531793377,-0.0007659376624962,0.0,-0.017180524546794,6370.36102,9094.4206686827,13357.430953616,-11725.71226593
414,1.2332935461154817,2.1854099943675918,200412621250.9134,0.0029868293627219,-0.0022839098782851,0.0,-0.025439695705658,8570.4283238068,13182.336942224,18888.710114213,-18278.152691264
415,5.755849541043186,1.1241099059679136,192669021123.9044,0.0035685563697983,0.0,0.0,-0.01346105973253,5541.8097543725,7056.9335309635,10791.570201383,-7942.0508917724
416,2.673851281420648,2.2333627730150525,195064863625.5572,0.0035607308080791,-0.0019342922428066,0.0,-0.026669673075371,9071.2980226997,13547.854439825,19600.076565849,-18276.368167571
417,4.509744168522385,2.5583610375690773,198376257265.1763,0.0045697168018948,-0.0017119958492633,0.0,-0.029999246210492,10711.503465194,15597.307390274,22756.063088649,-20523.421188086
418,3.775070147054183,1.4236703663716164,207941161760.19,0.0028923175262071,-0.0005194365973249,0.0,-0.015891688515765,6240.7811807019,8747.8649027536,12929.093091141,-11060.224063296
419,3.5350134681508565,1.3561134810574749,202428960445.03235,0.0028070469325659,-0.0005275210024039,0.0,-0.015551574268924,5931.1919201538,8329.5152235604,12302.846834218,-10552.806598773
420,2.150582275102392,2.189473184214109,193005801081.11087,0.003345345999934,-0.0020725866698667,0.0,-0.026438304188803,8788.8626612364,13256.224430426,19116.036341993,-18051.372037845
421,6.168716486610502,2.136312332601615,213414705630.9808,0.0044097179997666,-0.0006083297125232,0.0,-0.023221330699478,9476.135693284,13153.798959111,19506.607800982,-16452.782210281
422,4.969229296660095,2.008459651293006,204830768801.7353,0.0040090026420819,-0.0008552611348785,0.0,-0.02276960864689,8725.370097695,12321.896261885,18164.973357299,-15704.866738196
423,2.6840795949461818,2.0043843302351907,202022906493.19897,0.0031934675557185,-0.001586112774137,0.0,-0.023103040181302,8204.1963620237,12174.206255712,17650.313055522,-16321.542498432
424,3.069712907160077,2.231790277664277,206987184244.44363,0.0035005031012261,-0.001698586978386,0.0,-0.025104652332957,9152.8338991004,13559.612170779,19669.59209354,-18149.902385551
425,6.57711069113053,2.2543058693928035,188941974343.68225,0.0052835238019746,-0.0007021053844286,0.0,-0.027675866412927,10014.5816277,13884.040176265,20598.347454915,-17342.261692142
426,1.745879256630214,2.31622706361848,200969065057.8849,0.0032664911176002,-0.0022741895637392,0.0,-0.026875293882883,9180.480078936,13994.990572552,20111.385790422,-19247.076064524
427,5.256987909894865,1.3875198265384128,204920339815.27652,0.0034504243267703,-0.0001547732878593,0.0,-0.015672865450663,6431.4446319729,8610.8125133454,12932.124386893,-10329.643253242
428,6.734998968617736,2.595276987895501,198795177867.1762,0.0054585972158067,-0.0010376576204497,0.0,-0.030306639972204,11344.152595905,15938.960190558,23538.22222238,-20203.952315831
429,3.718213473009825,1.28100476963194,198620419604.80237,0.0028486312336409,-0.0003857481193715,0.0,-0.014961084955707,5686.5401534208,7888.5979260888,11701.007483303,-9860.2802222632
430,3.445342984907015,1.813217401777866,202350156169.7839,0.0032694464410554,-0.0011107771386172,0.0,-0.020837169154611,7646.7866064096,11067.877409132,16180.448942189,-14474.802850726
431,3.385343584994699,1.6468845859662744,195176604609.0796,0.0031792149594347,-0.0009620140107631,0.0,-0.019613973160289,7002.0145311511,10066.440489146,14750.005105454,-13074.060213711
432,5.878304293836538,1.7339939801171946,203916101381.33853,0.0040734787187943,-0.0003183755066434,0.0,-0.019702187899739,7884.4620866447,10723.737041933,16016.222229799,-13106.107810454
433,8.767994893673952,1.925656111797553,201654312286.09207,0.0054255983889126,-7.620397418212e-06,0.0,-0.022062393899817,9251.5799258493,12029.827884892,18256.889610446,-13916.298761451
434,8.115589813016419,3.0980572801691166,190850032275.13684,0.0068177871346071,-0.0012648181025368,0.0,-0.037681684864171,13558.593368105,19030.84391002,28114.118530046,-24096.371429864
435,3.560276105622021,2.476330795248403,203089721636.56784,0.0040168179632022,-0.0018723237795745,0.0,-0.028386069629657,10189.97542133,15053.877911719,21857.491320173,-20094.94820288
436,3.8685460573687593,1.9165193185586304,197068514848.6532,0.0036365783285131,-0.0011318414329428,0.0,-0.022608132907541,8132.6783473839,11710.709790949,17149.989035675,-15234.827126202
437,3.7390381275987465,2.773226580566156,194593666644.94333,0.0045971094164323,-0.0022699270401009,0.0,-0.033184447497804,11356.764973373,16845.322693856,24425.907455315,-22574.860518574
438,2.178843289557285,3.1209640896996307,214899382916.4018,0.0040754926236852,-0.0029173790037094,0.0,-0.033869838167599,12331.66381107,18847.949064472,27062.28407489,-25983.62942923
439,3.151013783915982,2.4217666787593872,191710783255.82227,0.0040292184775746,-0.0020501468851043,0.0,-0.029417810537278,9892.1553402119,14704.198421606,21306.207607582,-19746.26739173
440,6.875788431765407,2.1127405328179,199314297160.9112,0.0049677163456498,-0.0004494128762699,0.0,-0.024567887116575,9543.217066577,13050.559083804,19454.332651526,-16050.333813555
441,3.444771767576308,1.881395132381068,202936646099.39505,0.0033334390625809,-0.0011902579570949,0.0,-0.021561868512994,7905.5282221901,11477.045134196,16761.550579591,-15056.19923755
442,3.6426825139592993,1.4557239017183814,208644767531.9032,0.0028676407921208,-0.0005960107259886,0.0,-0.016200633979253,6333.2088156543,8933.1241424546,13174.577022355,-11371.231597385
443,3.936551935890206,1.6163720396482173,197935426169.50848,0.0033144866165856,-0.0007325262838382,0.0,-0.018964569085308,7008.0976808163,9912.9774243671,14605.562432396,-12656.744188835
444,2.406198052273818,3.0164463789005773,205374285705.74423,0.0041951621874666,-0.002856884073683,0.0,-0.03424567160515,11985.192492666,18233.015543035,26219.166490085,-25027.955058246
445,3.524810449828102,1.901892744511246,204612396187.90182,0.0033580852533962,-0.0011800650188406,0.0,-0.021617058674782,8001.0611472374,11604.36483573,16953.077184017,-15208.088826674
446,3.6230935143965097,1.2895863766171238,207233782800.71957,0.0027041234619976,-0.0004092349338918,0.0,-0.014438391367325,5698.009818716,7934.8670666389,11754.039688965,-9960.3970226729
447,2.643082184765326,2.1097126520586684,207874207474.66495,0.0031995396597428,-0.001678482150254,0.0,-0.023637302176146,8594.9507792106,12803.995279142,18539.396776624,-17230.91598526
448,2.7202098557008982,2.5179825826025426,200360553528.0432,0.003795783411801,-0.0022171539146234,0.0,-0.029281731706974,10162.098279421,15258.35646208,22035.857913998,-20689.193292496
449,4.821673471497424,2.8272644009150576,198581343814.30212,0.0049822392406258,-0.0019422380355771,0.0,-0.03312274772268,11801.465971412,17227.933204424,25113.809386583,-22726.773341065
450,5.075710911795342,1.6633253332317548,187781394860.3513,0.0040133684813132,-0.0004453597502166,0.0,-0.020539901449766,7438.4508389372,10256.230063092,15245.081836586,-12732.369205898
451,3.888867014670769,2.663378750089104,209357246079.92316,0.0042127008045559,-0.0019351900469158,0.0,-0.02961427485925,10972.761527366,16194.005425182,23520.764762368,-21595.550508591
452,4.83816301738138,2.3529689093833306,194879953454.82263,0.0045496633860809,-0.00137617016824,0.0,-0.02806592630075,10004.338453415,14382.411482959,21074.205103024,-18679.118273604
453,5.549930932005035,3.1594796304177395,202037201469.6945,0.005533721100679,-0.0020821613500432,0.0,-0.036377166444695,13223.952104375,19261.017239704,28098.742784223,-25351.234384228
454,4.4318240816719205,2.960817781978125,202089311083.9029,0.0048928110793165,-0.0021942943014251,0.0,-0.034102703502023,12222.295271065,18008.497366294,26170.502296714,-23976.49663493
455,4.399836133477597,2.023787887816287,206548185955.7072,0.0037806519805892,-0.0010428245051047,0.0,-0.022769260300821,8657.5400924127,12383.171941891,18176.031310146,-15997.859891279
456,3.211536770426655,2.9090276651624936,203444815752.12357,0.0043447562492863,-0.0025010193966405,0.0,-0.033314746125304,11755.617864276,17631.862761055,25472.729649641,-23882.838039839
457,3.955621196012528,1.294100609077459,197337274228.96503,0.0029739008330455,-0.0003275597133068,0.0,-0.015206600925999,5788.8072228775,7980.0067952919,11862.519284873,-9904.2553330271
458,4.211337538595031,1.956409024327841,198889254089.84875,0.0037793303460575,-0.0010604382914312,0.0,-0.022859955545524,8359.9886713457,11968.602763528,17562.030501163,-15477.174866359
459,5.077610470071669,1.9385249923499743,202281322331.2017,0.0040247896791663,-0.0007468212898709,0.0,-0.022245722900661,8483.7860717419,11907.945738766,17591.464106653,-15077.678718992
460,2.9380699853933185,2.287100717811072,186079158021.39972,0.0039047795228224,-0.0020077268507027,0.0,-0.028623937893488,9333.7290313839,13884.508540963,20113.508009121,-18659.002599324
461,6.422085408006335,2.145112515548782,201011420241.0379,0.0047880058351669,-0.0005759506070052,0.0,-0.024749310648147,9565.6111962252,13220.268683749,19634.824447987,-16455.565610253
462,2.5948044153191496,2.1186225392972857,198493371260.2875,0.0033419698300941,-0.001784426052273,0.0,-0.024860888675864,8618.1717481374,12854.989576997,18605.38562906,-17320.813857922
463,3.15675669892685,2.290609931569466,202366037073.56616,0.0036771231252389,-0.0017812266870902,0.0,-0.026354511565368,9395.4136004776,13917.307461301,20189.272844609,-18626.498231385
464,3.979996170815769,2.056250009779696,197837012024.2496,0.0038204676286349,-0.0012648410612923,0.0,-0.024167123516443,8687.8624291176,12555.32092818,18364.538272714,-16394.216991271
465,3.497248946781992,1.7971888193342556,200001186415.4908,0.0033101625764735,-0.0010875317247696,0.0,-0.020893199488475,7597.4146166562,10974.477617702,16054.709012158,-14323.364835245
466,3.587840794966511,3.905393433719474,190309962402.3813,0.0059860869882509,-0.0038326478337172,0.0,-0.047833029453852,15621.66794802,23631.565415306,34044.90474047,-32268.710586418
467,2.744957721386914,2.40059350545344,202673117656.81436,0.0036348594317094,-0.0020418347299267,0.0,-0.027594057106589,9721.9486141366,14555.291731023,21040.5277548,-19681.61044566
468,0.9745700588592604,2.233110843739214,212445713420.5684,0.0028116015638033,-0.0022876066924714,0.0,-0.024530053148943,8694.2304824387,13454.578742459,19240.884614588,-18758.413190461
469,6.568272076952257,2.490826717035532,194772726074.87704,0.0053880655673181,-0.0009822093231567,0.0,-0.029684322469423,10910.559690922,15302.957480308,22612.581027618,-19360.930225693
470,2.222550490536128,2.6351704195909016,199475176766.07892,0.0038036251511016,-0.0025309353394993,0.0,-0.030798427695583,10496.956865005,15934.907135097,22930.434586361,-21830.143237145
471,4.266756245837968,1.4419676083552373,200087885942.5093,0.003214203441795,-0.000405012349319,0.0,-0.016715135251032,6419.0605112846,8884.1923374195,13188.331714818,-11076.04034065
472,4.299304423977043,2.227155844832599,206139490041.5348,0.0039670610391904,-0.00131833633845,0.0,-0.025121662317614,9407.3581327438,13598.148322838,19888.370035164,-17759.9668057
473,3.586406959052017,2.3937812661501323,196152987595.2239,0.0040767732839598,-0.001826629988889,0.0,-0.02840565737172,9882.2258263922,14559.687727083,21159.030816915,-19383.549546621
474,3.236069509557063,2.170584961263021,200156670671.1357,0.0036166281756798,-0.0016283007207596,0.0,-0.025242551276832,8957.3457296855,13201.386890572,19182.963031885,-17580.918125952
475,2.556296858170924,2.1308252139952906,203434481275.0501,0.0032594469502355,-0.001767913610999,0.0,-0.024398188865694,8655.9633272101,12926.113127089,18701.274817599,-17435.755546768
476,6.3120053416992405,2.1698331618111464,195865445360.85727,0.0048984893372814,-0.0006579805521663,0.0,-0.025697643288627,9635.1747850462,13362.739233802,19822.528285178,-16697.667949045
477,2.9316630536815325,1.8573415263507749,191249176695.76404,0.003303975623274,-0.0014037906395568,0.0,-0.022600801757486,7700.6268978492,11304.963798875,16448.673922137,-14997.331933499
478,2.3126377708918544,2.0644173658744838,212049639845.32825,0.0029702937947985,-0.0016927117557801,0.0,-0.022681739945888,8349.8718170079,12514.367513314,18083.924232176,-16939.033099984
479,3.5523595527031198,1.6577662101867945,194842431219.2108,0.003262576188254,-0.0009225043459272,0.0,-0.019773026305124,7080.2214501533,10140.650625647,14877.693837471,-13119.071580051
480,5.177571619762413,1.9501557641225549,197033199274.86743,0.0041837964114737,-0.0007487557493664,0.0,-0.022973281515709,8550.0571846826,11983.136797157,17711.596387029,-15148.344415773
481,5.592604051496637,2.957107019209383,197697587844.13733,0.0054473038362292,-0.001862654973852,0.0,-0.034782961095183,12465.011374704,18048.722185466,26382.500931381,-23613.839079139
482,4.142339655652995,2.1135570106495867,195918000369.58545,0.0039855401381031,-0.0012960387541,0.0,-0.025082622711181,8941.4192891983,12908.080291167,18887.257997521,-16836.559085266
483,10.299311128868004,2.2757101664462054,196552239752.87387,0.0065539736760832,-1.2770220486908e-05,0.0,-0.026751505987098,10919.525569948,14213.248889212,21562.528057952,-16463.799165978
484,6.33073667774988,2.9538861648953434,199884816253.71857,0.0056671373311869,-0.0016020541206745,0.0,-0.034344087961224,12616.197438923,18069.340328189,26510.25149981,-23376.216218191
485,2.3722137651714723,2.3073339787429177,198529670177.78503,0.0034638297971596,-0.0020892279182535,0.0,-0.027082975916761,9285.3100648643,13975.381869401,20167.095600368,-18992.708907455
486,1.3331055514255896,2.755423392656935,205398226088.16016,0.0036201782733151,-0.0028788149778913,0.0,-0.031302317980231,10756.628960468,16608.521717042,23768.573854753,-23108.604684235
487,1.5485049928923074,3.166654103015165,201041845491.14383,0.0042547297897138,-0.0033749255609012,0.0,-0.036753088611422,12365.635448009,19088.142411184,27319.359608078,-26552.759496611
488,6.762803006648668,1.8433754751725149,199405294451.42493,0.0046257258960986,-0.0002519175291056,0.0,-0.021404152723207,8495.4260199358,11427.846837606,17134.318019321,-13786.417644518
489,3.1118274400026764,2.143388077538636,200455995150.9341,0.0035339922351728,-0.0016322199791729,0.0,-0.024891456750572,8826.6064980574,13031.484555564,18925.059731877,-17384.518177304
490,4.625466655418832,2.153136809464172,202165452346.7184,0.0040884291931184,-0.0011510809811766,0.0,-0.024751077247981,9198.5379467941,13171.548164903,19325.950487364,-17036.044838255
491,5.047261623352593,2.766583045190382,196709253398.98175,0.0050498579941394,-0.0018116101884092,0.0,-0.032710790038225,11620.963960842,16875.899145668,24643.864773959,-22145.197320916
492,6.242484487187404,2.743950011545208,194286227021.14075,0.005558719710667,-0.001411923210126,0.0,-0.032811885507764,11799.555345352,16804.580487748,24702.018385348,-21611.657507873
493,3.3537962226333007,1.787886213290286,195506946085.80783,0.0033195985753066,-0.0011478124716364,0.0,-0.021266542131292,7530.3653478192,10910.937914372,15945.317964204,-14284.994820317
494,4.666590921555881,1.819550086219752,199945691382.7307,0.0037837354047525,-0.0007410595706602,0.0,-0.021127192689202,7941.078337539,11171.760284099,16490.924162605,-14180.725322977
495,4.312738111866604,2.133683086739929,199343539652.11804,0.0040046614307607,-0.001243816043888,0.0,-0.024882264938342,9055.4259625253,13037.873509472,19094.350018299,-16959.290922799
